astrocytoma,Gene,Uniprot,Protein,Overexpression,Affinity 000,Type 000,SMILES 000,ID 000,Affinity 001,Type 001,SMILES 001,ID 001,Affinity 002,Type 002,SMILES 002,ID 002
kidney,TYMS,P04818,Thymidylate synthase (TS) (TSase) (EC 2.1.1.45),4.21,0.040999999999999995,Ki,Nc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)cc2c(=O)[nH]1,50405732,0.042,Ki,Nc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)cc2c(=O)[nH]1,50405733,0.07200000000000001,Ki,Nc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)cc2c(=O)[nH]1,50405731
kidney,YES1,P07947,Tyrosine-protein kinase Yes (EC 2.7.10.2) (Proto-oncogene c-Yes) (p61-Yes),4.16,0.3,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,0.3,IC50,Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1cc(O)ccc1Cl,50221566,0.3,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216
kidney,FAP,Q12884,"Prolyl endopeptidase FAP (EC 3.4.21.26) (170 kDa melanoma membrane-bound gelatinase) (Dipeptidyl peptidase FAP) (EC 3.4.14.5) (Fibroblast activation protein alpha) (FAPalpha) (Gelatine degradation protease FAP) (EC 3.4.21.-) (Integral membrane serine protease) (Post-proline cleaving enzyme) (Serine integral membrane protease) (SIMP) (Surface-expressed protease) (Seprase) [Cleaved into: Antiplasmin-cleaving enzyme FAP, soluble form (APCE) (EC 3.4.14.5) (EC 3.4.21.-) (EC 3.4.21.26)]",4.13,0.47,IC50,OB(O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccncc1,50431243,1.1,IC50,OB(O)[C@@H]1CCCN1C(=O)CNC(=O)c1cccnc1,50431228,1.3,Ki,FC1(F)C[C@@H](C#N)N(C1)C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,50326392
kidney,SERPINE1,P05121,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),4.05,3.1,Kd,Oc1cc(cc(O)c1O)C(=O)OC[C@H]1OC(OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1,92485,3.1,Kd,Oc1cc(cc(O)c1O)C(=O)OC[C@H]1OC(OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1,92485,5.3,Kd,Oc1cc(cc(O)c1O)C(=O)OCC(COC(=O)c1cc(O)c(O)c(O)c1)OC(=O)c1cc(O)c(O)c(O)c1,92486
kidney,RPS6KB1,P23443,Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (Serine/threonine-protein kinase 14A) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA),4.04,0.06,IC50,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CN(C)C1)-c1ccc(F)c(C)c1,182699,0.1,IC50,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1Br,182489,0.11,IC50,CC(C)c1cc(ccn1)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1Br,182480
liver,Gene,Uniprot,Protein,Overexpression,Affinity 000,Type 000,SMILES 000,ID 000,Affinity 001,Type 001,SMILES 001,ID 001,Affinity 002,Type 002,SMILES 002,ID 002
liver,FAP,Q12884,"Prolyl endopeptidase FAP (EC 3.4.21.26) (170 kDa melanoma membrane-bound gelatinase) (Dipeptidyl peptidase FAP) (EC 3.4.14.5) (Fibroblast activation protein alpha) (FAPalpha) (Gelatine degradation protease FAP) (EC 3.4.21.-) (Integral membrane serine protease) (Post-proline cleaving enzyme) (Serine integral membrane protease) (SIMP) (Surface-expressed protease) (Seprase) [Cleaved into: Antiplasmin-cleaving enzyme FAP, soluble form (APCE) (EC 3.4.14.5) (EC 3.4.21.-) (EC 3.4.21.26)]",30.66,0.47,IC50,OB(O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccncc1,50431243,1.1,IC50,OB(O)[C@@H]1CCCN1C(=O)CNC(=O)c1cccnc1,50431228,1.3,Ki,FC1(F)C[C@@H](C#N)N(C1)C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,50326392
liver,MMP12,P39900,Macrophage metalloelastase (MME) (EC 3.4.24.65) (Macrophage elastase) (ME) (hME) (Matrix metalloproteinase-12) (MMP-12),29.98,0.1,IC50,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(cc21)-c1ccc(C)o1)C(O)=O,50360964,0.1,IC50,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(cc21)-c1ccc(Cl)o1)C(O)=O,50360965,0.19,Ki,NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)C(Cc1cc(no1)-c1ccc(cc1)-c1cccc(Cl)c1)CP(O)(=O)c1ccc(Br)cc1,92441
liver,CDC2,P06493,Cyclin-dependent kinase 1 (CDK1) (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Cell division protein kinase 1) (p34 protein kinase),18.21,0.1,IC50,NS(=O)(=O)c1ccc(Nc2ncc(c(Nc3ccc4nc[nH]c4c3)n2)C(F)(F)F)cc1,50164702,0.23,IC50,O=C1Cc2c([nH]c3ccc(cc23)N(=O)=O)-c2cc(CCC#N)ccc2N1,84533,0.49,IC50,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,2579
liver,FABP5,Q01469,"Fatty acid-binding protein 5 (Epidermal-type fatty acid-binding protein) (E-FABP) (Fatty acid-binding protein, epidermal) (Psoriasis-associated fatty acid-binding protein homolog) (PA-FABP)",10.95,2.0,Ki,OC(=O)c1cccc(OCc2ccc(Cl)cc2Cl)c1OCc1ccc(Cl)cc1Cl,50212876,3.0,Ki,OC(=O)Cc1cccc(OCc2ccccc2Cl)c1OCc1ccccc1Cl,50192463,9.0,Ki,COC(C(O)=O)c1cccc(OCc2ccccc2Cl)c1OCc1ccccc1Cl,50192465
liver,NQO1,P15559,NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1),10.84,0.18,IC50,Oc1c(Cc2c(O)c3ccc4ccccc4c3oc2=O)c(=O)oc2c1ccc1ccccc21,35536,0.41,IC50,Cc1cc2oc(=O)c(Cc3c(O)c4cc(C)c(C)cc4oc3=O)c(O)c2cc1C,35534,0.42,IC50,Cc1ccc2c(O)c(Cc3c(O)c4ccc(C)c(C)c4oc3=O)c(=O)oc2c1C,35537
liver,CDS1,O96017,Serine/threonine-protein kinase Chk2 (EC 2.7.11.1) (CHK2 checkpoint homolog) (Cds1 homolog) (Hucds1) (hCds1) (Checkpoint kinase 2),9.72,2.0,IC50,NC(=O)c1ccc2nc([nH]c2c1)-c1ccc(Sc2ccc(O)cc2)cc1,50163251,2.3,IC50,NC(=O)c1ccc2nc([nH]c2c1)-c1ccc(Sc2ccc(O)cc2)cc1,50163251,3.3,IC50,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,2579
liver,ST14,Q9Y5Y6,Suppressor of tumorigenicity 14 protein (EC 3.4.21.109) (Matriptase) (Membrane-type serine protease 1) (MT-SP1) (Prostamin) (Serine protease 14) (Serine protease TADG-15) (Tumor-associated differentially-expressed gene 15 protein),9.1,0.011000000000000001,Ki,C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,50420334,0.02,Ki,NC(N)=Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N,50063698,0.02,Ki,NC(N)=Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N,50063698
liver,MMP9,P14780,Matrix metalloproteinase-9 (MMP-9) (EC 3.4.24.35) (92 kDa gelatinase) (92 kDa type IV collagenase) (Gelatinase B) (GELB) [Cleaved into: 67 kDa matrix metalloproteinase-9; 82 kDa matrix metalloproteinase-9],9.0,0.01,IC50,COc1ccc(cc1)S(=O)(=O)N(CC(=O)NCC1CCCCC1)C(CCSCc1ccccc1)C(=O)NO,50104000,0.03,IC50,COc1ccc(cc1)S(=O)(=O)N(Cc1cn(CCF)nn1)[C@H](C(C)C)C(=O)NO,50389100,0.048,IC50,CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,50082556
liver,ASNS,P08243,Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) (Cell cycle control protein TS11) (Glutamine-dependent asparagine synthetase),8.96,2.5,Ki,CS(=O)(CC(=N)C(O)=O)NP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12,50378579,8.0,Ki,CS(=O)(NP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)=CC[NH3+],50392270,,,,
liver,EDNRA,P25101,Endothelin-1 receptor (Endothelin receptor type A) (ET-A) (ETA-R) (hET-AR),8.09,0.001,Ki,CN(Cc1cc(ccc1-c1ccccc1S(=O)(=O)Nc1onc(C)c1C)-c1ncco1)C(=O)Cc1ccc(cc1)C(F)(F)F,50122692,0.004,Ki,CN(Cc1cc(ccc1-c1ccccc1S(=O)(=O)Nc1onc(C)c1C)-c1ncco1)C(=O)CCc1ccccc1,50122693,0.004,Ki,CN1CCN(Cc2cc(ccc2-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)-c2ncco2)C1=O,50122706
liver,IGF1R,P08069,Insulin-like growth factor 1 receptor (EC 2.7.10.1) (Insulin-like growth factor I receptor) (IGF-I receptor) (CD antigen CD221) [Cleaved into: Insulin-like growth factor 1 receptor alpha chain; Insulin-like growth factor 1 receptor beta chain],7.9,0.11,IC50,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1)P(C)(C)=O,50185287,0.18,IC50,COc1cc(OCCN2CCCC2)ccc1Nc1ncc2CCc3nn(C)c(c3-c2n1)-c1ccccc1Cl,122557,0.19,IC50,COc1cc(ccc1Nc1ncc2C(C)Cc3nn(C)c(c3-c2n1)-c1ccccc1Cl)N1CCN(C)CC1,122627
liver,QPCT,Q16769,Glutaminyl-peptide cyclotransferase (EC 2.3.2.5) (Glutaminyl cyclase) (QC) (sQC) (Glutaminyl-tRNA cyclotransferase) (Glutamyl cyclase) (EC),7.82,2.4869,Ki,Fc1c(F)c(ccc1[C@H]1COC(=O)N1c1ccc2[nH]cnc2c1)N1CCC(F)(F)C1,259915,2.5297,Ki,Fc1c(F)c(ccc1[C@H]1COC(=O)N1c1ccc2[nH]cnc2c1)N1CCC(F)(F)C1,259915,2.6,Ki,COc1ccc(cc1OC)C1(CC1)C(=S)NCCCn1cncc1C,50299858
liver,SYK,P43405,Tyrosine-protein kinase SYK (EC 2.7.10.2) (Spleen tyrosine kinase) (p72-Syk),7.72,0.0,IC50,CCCn1cc(cn1)-c1cc(O[C@H](C)[C@H]2CNC(=O)C2)c2cccnc2c1,140389,0.0,IC50,CC(C)n1cc(cn1)-c1cc(O[C@H](C)[C@H]2CNC(=O)C2)c2cccnc2c1,140390,0.0,IC50,C[C@@H](Oc1cc(cc2ncccc12)-c1ccc(CN(C)C(C)=O)cc1)[C@H]1CNC(=O)C1,140325
liver,CYP1B1,Q16678,Cytochrome P450 1B1 (EC 1.14.14.1) (CYPIB1),7.52,0.043,IC50,COc1ccc(OC)c2c3oc(cc(=O)c3cc(OC)c12)-c1cccc(F)c1,50081711,0.2,IC50,COc1ccc(OC)c2c3oc(cc(=O)c3cc(OC)c12)-c1ccc(Cl)cc1,50081717,0.2,IC50,COc1ccc(OC)c2c3oc(cc(=O)c3cc(OC)c12)-c1ccccc1F,50081710
liver,F3,P13726,Tissue factor (TF) (Coagulation factor III) (Thromboplastin) (CD antigen CD142),7.34,3.8,IC50,COc1ccc2CC3N(CCc4cc5OCOc5cc34)Cc2c1OC(=O)\C=C\c1ccccc1,50424066,6.8,IC50,COc1ccc2C[C@H]3N(CCc4cc5OCOc5cc34)Cc2c1O,50424072,8.4,IC50,COc1ccc2CC3N(CCc4cc5OCOc5cc34)Cc2c1OC,50203122
liver,TTK,P33981,Dual specificity protein kinase TTK (EC 2.7.12.1) (Phosphotyrosine picked threonine-protein kinase) (PYT),7.26,0.2,IC50,Cc1cc(ccc1C(=O)NC1CC1)-n1cnc2c(NCCC(F)(F)F)cc(cc12)-c1ccncc1,236661,0.2,IC50,Cc1cc(ccc1C(=O)NC1CC1)-n1cnc2c(NCC3CCOCC3)cc(Oc3cccc(F)c3F)cc12,236684,0.2,IC50,Cc1cc(ccc1C(=O)NC1CC1)-n1cnc2c(NCCC(F)(F)F)cc(Oc3ccccc3O)cc12,236713
liver,ALOX5,P09917,Arachidonate 5-lipoxygenase (5-LO) (5-lipoxygenase) (EC 1.13.11.34),7.13,0.5,IC50,OC(c1cc(F)cc(Sc2ccc3oc(=O)cc(-c4ccc(F)cc4)c3c2)c1)(C(F)(F)F)C(F)(F)F,50182303,0.5,IC50,OC(c1cc(F)cc(Sc2ccc3c(cc(=O)oc3c2)-c2ccccc2)c1)(C(F)(F)F)C(F)(F)F,50182306,0.8,IC50,OC(c1cc(F)cc(Sc2ccc3c(cc(=O)oc3c2)-c2ccoc2)c1)(C(F)(F)F)C(F)(F)F,50182308
liver,EPHB2,P29323,Ephrin type-B receptor 2 (EC 2.7.10.1) (Developmentally-regulated Eph-related tyrosine kinase) (ELK-related tyrosine kinase) (EPH tyrosine kinase 3) (EPH-like kinase 5) (EK5) (hEK5) (Renal carcinoma antigen NY-REN-47) (Tyrosine-protein kinase TYRO5) (Tyrosine-protein kinase receptor EPH-3),6.99,0.39,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,0.39,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,1.2,IC50,COc1ccccc1-n1c(cn2c1nc1n(C)c(=O)[nH]c(=O)c21)-c1cc(O)ccc1C,50299218
liver,CXCR4,P61073,C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184),6.79,0.3,EC50,C(Nc1ccccn1)c1ccc(CNc2ccccn2)cc1,50225415,0.34,IC50,CN(Cc1nc2cccc(N3CCN(C)CC3)n2c1CO)[C@H]1CCCc2cccnc12,50326057,0.5,EC50,NCCCC[C@H]1NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CSSC[C@@H](NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCN)NC1=O)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)c1ccc2ccccc2c1,50102038
liver,EPHA4,P54764,Ephrin type-A receptor 4 (EC 2.7.10.1) (EPH-like kinase 8) (EK8) (hEK8) (Tyrosine-protein kinase TYRO1) (Tyrosine-protein kinase receptor SEK),6.37,1.2,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,1.2,Kd,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,13216,1.9,Kd,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)NC4=CCC(F)C=C4)cc3F)ccnc2cc1OCCCN1CCOCC1,50355504
liver,PTK6,Q13882,Protein-tyrosine kinase 6 (EC 2.7.10.2) (Breast tumor kinase) (Tyrosine-protein kinase BRK),6.3,2.0,Kd,Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(c2)C(N)=O)n1,26145,2.0,Kd,Nc1ncnc2n(cc(-c3cccc(O)c3)c12)C1CCNCC1,50273637,2.0,IC50,CC1(C)CNCCN1C(=O)c1ccc(Nc2nc(cn3c(cnc23)-c2cn[nH]c2)C2CC2)cc1Cl,50354414
liver,NUDT1,P36639,"7,8-dihydro-8-oxoguanine triphosphatase (EC 3.6.1.55) (2-hydroxy-dATP diphosphatase) (EC 3.6.1.56) (8-oxo-dGTPase) (Nucleoside diphosphate-linked moiety X motif 1) (Nudix motif 1)",6.14,0.2,IC50,CN(CC(C)(C)C)c1nc(N)ncc1C,50152127,0.2,IC50,Cc1cnc(N)nc1OCC(C)(C)C,50152144,0.5,IC50,CN(CC(C)(C)CO)c1nc(N)ncc1C,50152129
liver,PCSK5,Q92824,Proprotein convertase subtilisin/kexin type 5 (EC 3.4.21.-) (Proprotein convertase 5) (PC5) (Proprotein convertase 6) (PC6) (hPC6) (Subtilisin/kexin-like protease PC5),6.03,1.6,Ki,CC(C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCc1ccc(cc1)C(N)=N,50303774,3.6,Ki,CC(C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(C)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCc1ccc(cc1)C(N)=N,50303775,6.3,Ki,CCCCCCCCCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCc1ccc(cc1)C(N)=N,50303776
liver,HK2,P52789,Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Muscle form hexokinase),5.92,7.9,IC50,OC1O[C@H](CNS(=O)(=O)c2cccc(Cl)c2Cl)[C@@H](O)[C@H](O)[C@H]1NS(=O)(=O)c1cccc(c1)-c1ccc(Cl)cc1,50169042,10.0,IC50,Cc1oc(cc1C(O)=O)S(=O)(=O)NC[C@H]1OC(O)[C@H](NC(=O)c2cccc(Br)c2)[C@@H](O)[C@@H]1O,50169037,,,,
liver,SCNN1A,P37088,Amiloride-sensitive sodium channel subunit alpha (Alpha-NaCH) (Epithelial Na(+) channel subunit alpha) (Alpha-ENaC) (ENaCA) (Nonvoltage-gated sodium channel 1 subunit alpha) (SCNEA),5.89,7.0,IC50,NC(NC(=O)c1nc(Cl)c(N)nc1N)=NCCCCc1ccc(OCCCO)cc1,50190466,7.0,IC50,NC(NC(=O)c1nc(Cl)c(N)nc1N)=NCCCCc1ccc(OC[C@@H](O)CO)cc1,50190487,8.0,IC50,NC(NC(=O)c1nc(Cl)c(N)nc1N)=NCCCCc1ccc(OCC(O)CO)cc1,50190462
liver,STK6,O14965,Aurora kinase A (EC 2.7.11.1) (Aurora 2) (Aurora/IPL1-related kinase 1) (ARK-1) (Aurora-related kinase 1) (hARK1) (Breast tumor-amplified kinase) (Serine/threonine-protein kinase 15) (Serine/threonine-protein kinase 6) (Serine/threonine-protein kinase aurora-A),5.82,0.0006,Ki,CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1,13534,0.01,IC50,C[C@@H](Nc1ncnc2c(cccc12)C(N)=O)c1cccc(NC(=O)c2ccc(F)c(O)c2)c1,116986,0.0155,Ki,OC(=O)[C@]1(Cc2cccc(Nc3nccs3)n2)CCC(CC1)Oc1cccc(Cl)c1F,109209
liver,HTR2B,P41595,5-hydroxytryptamine receptor 2B (5-HT-2B) (5-HT2B) (Serotonin receptor 2B),5.81,0.11,Ki,Cl.NC(N)=NC(=O)c1ccc-2c(c1)C(O)c1c-2cccc1Cl,50045494,0.19,Ki,CC(N)Cc1c2ccoc2c(Br)c2ccoc12,50068612,0.2,Ki,COc1ccc(CC2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC,85862
liver,EZH2,Q15910,Histone-lysine N-methyltransferase EZH2 (EC 2.1.1.43) (ENX-1) (Enhancer of zeste homolog 2) (Lysine N-methyltransferase 6),5.73,0.5,Ki,CC[C@H](C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,50017293,0.5,Ki,CC[C@H](C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,50017293,0.5,Ki,CC[C@H](C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,50017293
liver,SLC2A3,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)",5.6,8.0,IC50,COc1ccccc1N1CCCN(CC1)c1ncnc2n(ncc12)-c1ccccc1,50152749,10.0,IC50,COc1ccc(F)cc1N1CCN(CC1)c1ncnc2n(ncc12)-c1ccccc1,50155671,,,,
liver,ATR,Q13535,Serine/threonine-protein kinase ATR (EC 2.7.11.1) (Ataxia telangiectasia and Rad3-related protein) (FRAP-related protein 1),5.58,0.1,IC50,C[C@@H]1COCCN1c1nc(cc2n(C)cnc12)-c1c(F)ncc2[nH]ccc12,50043407,0.2,IC50,C[C@H](n1cnc2c(nc(cc12)-c1cncc2[nH]ccc12)N1CCOC[C@H]1C)S(C)(=O)=O,50043409,0.3,IC50,C[C@@H]1Cn2ncc(c2CN1c1ccnc2[nH]ccc12)-c1ccc(cc1)S(C)(=O)=O,50043385
liver,CA12,O43570,Carbonic anhydrase 12 (EC 4.2.1.1) (Carbonate dehydratase XII) (Carbonic anhydrase XII) (CA-XII) (Tumor antigen HOM-RCC-3.1.3),5.56,0.3,Ki,NCc1ccc(cc1)S(N)(=O)=O,10860,0.3,Ki,NCc1ccc(cc1)S(N)(=O)=O,10860,0.3,Ki,NCc1ccc(cc1)S(N)(=O)=O,10860
liver,GLS,O94925,"Glutaminase kidney isoform, mitochondrial (GLS) (EC 3.5.1.2) (K-glutaminase) (L-glutamine amidohydrolase)",5.39,0.206,IC50,CO[C@@H](C(=O)Nc1nnc(N[C@@H]2CCN(C2)c2cncnn2)s1)c1cccc(OC(F)(F)F)c1,50172241,0.39,IC50,CO[C@H](C(=O)Nc1nnc(N[C@@H]2CCN(C2)c2cncnn2)s1)c1ccccc1,50172181,0.4006,IC50,CO[C@H](C(=O)Nc1nnc(N[C@@H]2CCN(C2)c2cccnn2)s1)c1ccc(OC)cc1,50172239
liver,DCK,P27707,Deoxycytidine kinase (dCK) (EC 2.7.1.74),5.3,0.5,Ki,CCCc1sc(nc1CSc1nc(N)cc(N)n1)-c1ccc(OC)c(OCCO)c1,50440176,0.5,Ki,CCCc1sc(nc1CSc1nc(N)cc(N)n1)-c1ccc(OC)c(OCCNS(C)(=O)=O)c1,50440172,0.5,Ki,CCCc1sc(nc1CSc1nc(N)cc(N)n1)-c1ccc(OC)c(OCCNS(C)(=O)=O)c1,50440172
liver,BDKRB2,P30411,B2 bradykinin receptor (B2R) (BK-2 receptor),5.21,0.033884,EC50,CSCC[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)C(C)(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(O)=O,50413782,0.0398,Ki,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(c3Cl)S(=O)(=O)NC3(CCOCC3)C(=O)N3CC[N+](C)(CCCCCC[N+](C)(C)C)CC3)c2n1,50419921,0.048978,EC50,N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,50049949
liver,IL8,P10145,Interleukin-8 (IL-8) (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8) (Emoctakin) (Granulocyte chemotactic protein 1) (GCP-1) (Monocyte-derived neutrophil chemotactic factor) (MDNCF) (Monocyte-derived neutrophil-activating peptide) (MONAP) (Neutrophil-activating protein 1) (NAP-1) (Protein 3-10C) (T-cell chemotactic factor) [Cleaved into: MDNCF-a (GCP/IL-8 protein IV) (IL8/NAP1 form I); Interleukin-8 ((Ala-IL-8)77) (GCP/IL-8 protein II) (IL-8(1-77)) (IL8/NAP1 form II) (MDNCF-b); IL-8(5-77); IL-8(6-77) ((Ser-IL-8)72) (GCP/IL-8 protein I) (IL8/NAP1 form III) (Lymphocyte-derived neutrophil-activating factor) (LYNAP) (MDNCF-c) (Neutrophil-activating factor) (NAF); IL-8(7-77) (GCP/IL-8 protein V) (IL8/NAP1 form IV); IL-8(8-77) (GCP/IL-8 protein VI) (IL8/NAP1 form V); IL-8(9-77) (GCP/IL-8 protein III) (IL8/NAP1 form VI)],5.21,8.0,IC50,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,13066,9.0,IC50,OC(=O)Cc1ccccc1Nc1ccccc1F,50295276,10.0,IC50,CC(C(O)=O)c1ccccc1Nc1c(Cl)cccc1Cl,50295266
